algorithm,scan,signal,op_channel,nic_channel,ssid,bssid,vendor,delayj,delayk,frame_type,kernel_time,jiffies,prequest
150,65,-86,-2,1,,d2:95:04:73:19:a7,NA,19,0.0195850000000064,presponse,9641.763686,9341764,1822
150,66,-69,6,6,Livebox-644c,5c:33:8e:0d:bd:b7,NA,12,0.0122019999998884,presponse,9683.13429,9383135,1967
150,66,-68,6,6,Livebox-644c,5c:33:8e:0d:bd:b7,NA,16,0.0167029999993247,presponse,9683.138791,9383139,1967
150,66,-73,6,6,Livebox-8124,d0:ae:ec:01:b8:2e,NA,24,0.024489999999787,presponse,9683.146578,9383147,1967
150,66,-62,1,1,Livebox-AFCC,e8:f1:b0:ca:af:d0,NA,13,0.0137530000010884,presponse,9683.166837,9383167,1968
150,66,-63,1,1,orange,ca:f1:b0:ca:af:d0,NA,19,0.0195089999997435,presponse,9683.172593,9383173,1968
150,66,-75,1,1,papagayo,30:7e:cb:69:1f:9c,NA,25,0.0252689999997529,presponse,9683.178353,9383179,1968
150,66,-74,1,1,SFR WiFi FON,92:7e:cb:69:1f:9d,NA,27,0.0272930000010092,presponse,9683.180377,9383181,1968
150,66,-76,1,1,SFR WiFi Mobile,92:7e:cb:69:1f:9f,NA,29,0.0295239999995829,presponse,9683.182608,9383183,1968
150,66,-67,11,11,FreeWifi,00:24:d4:56:3b:21,NA,14,0.0144270000000688,presponse,9683.199535,9383200,1969
150,66,-67,11,11,FreeWifi_secure,00:24:d4:56:3b:22,NA,16,0.0165799999995215,presponse,9683.201688,9383202,1969
150,66,-78,11,11,freebox_FACARD,86:7d:ce:49:9a:6c,NA,26,0.0263240000003861,presponse,9683.211432,9383212,1969
150,66,-79,11,11,SFR WiFi FON,92:25:15:26:e7:61,NA,27,0.0277770000011515,presponse,9683.212885,9383213,1969
150,67,-66,6,6,Bouygues Telecom Wi-Fi,72:1f:9f:53:d9:2a,NA,2,0.00276999999914551,presponse,9725.768874,9425769,2087
150,67,-66,6,6,Bbox-B947EA,00:1f:9f:53:d9:29,NA,4,0.00476399999934074,presponse,9725.770868,9425771,2087
150,67,-78,6,6,Livebox-fc2d,00:19:70:56:5e:41,NA,15,0.0156480000005104,presponse,9725.781752,9425782,2087
150,67,-77,6,6,SFR_9580,24:95:04:76:95:84,NA,18,0.0188870000001771,presponse,9725.784991,9425785,2087
150,67,-73,6,6,SFR WiFi FON,c2:95:04:76:95:85,NA,20,0.0208440000005794,presponse,9725.786948,9425787,2087
150,67,-82,6,6,Livebox-602c,00:19:70:32:78:8f,NA,28,0.0287329999991925,presponse,9725.794837,9425795,2087
150,67,-61,1,1,papagayo,30:7e:cb:69:1f:9c,NA,3,0.00387300000147661,presponse,9725.800961,9425801,2088
150,67,-63,1,1,SFR WiFi FON,92:7e:cb:69:1f:9d,NA,5,0.00581400000010035,presponse,9725.802902,9425803,2088
150,67,-61,1,1,SFR WiFi Mobile,92:7e:cb:69:1f:9f,NA,8,0.00841600000057952,presponse,9725.805504,9425806,2088
150,67,-71,1,1,NUMERICABLE-0CD1,9c:d3:6d:a4:0c:d5,NA,12,0.0120760000008886,presponse,9725.809164,9425810,2088
150,67,-81,1,1,GoldenElephant,b0:79:94:cb:20:2c,NA,22,0.0221550000005664,presponse,9725.819243,9425820,2088
150,67,-81,1,1,orange,ca:f1:b0:ca:af:d0,NA,25,0.025325000000521,presponse,9725.822413,9425823,2088
150,67,-69,11,11,freebox_FACARD,86:7d:ce:49:9a:6c,NA,5,0.00494599999910861,presponse,9725.839186,9425840,2089
150,67,-66,11,11,kingkebab,00:24:d4:56:3b:20,NA,8,0.00819600000068021,presponse,9725.842436,9425843,2089
150,67,-65,11,11,FreeWifi,86:7d:ce:49:9a:6e,NA,13,0.0134130000005825,presponse,9725.847653,9425848,2089
150,67,-70,11,11,FreeWifi_secure,86:7d:ce:49:9a:6f,NA,20,0.0204279999998107,presponse,9725.854668,9425855,2089
150,67,-78,11,11,freebox_FPCOIS,5a:6c:16:f8:80:58,NA,26,0.0265380000000732,presponse,9725.860778,9425861,2089
150,67,-79,11,11,freebox_FPCOIS,5a:6c:16:f8:80:58,NA,30,0.0299610000001849,presponse,9725.864201,9425865,2089
150,67,-82,11,10,freebox_FPCOIS,5a:6c:16:f8:80:58,NA,2,0.00274999999965075,presponse,9725.884892,9425885,2091
150,67,-70,6,8,Bbox-B947EA,00:1f:9f:53:d9:29,NA,6,0.00618699999904493,presponse,9725.910284,9425911,2093
150,67,-70,6,8,Bouygues Telecom Wi-Fi,72:1f:9f:53:d9:2a,NA,9,0.0090490000002319,presponse,9725.913146,9425914,2093
150,67,-69,6,7,Bouygues Telecom Wi-Fi,72:1f:9f:53:d9:2a,NA,2,0.00245899999936228,presponse,9725.929552,9425930,2094
150,68,-64,6,6,Livebox-05c0,00:1d:6a:5e:21:b6,NA,8,0.00858700000026147,presponse,9771.234656,9471235,1951
150,68,-66,6,6,Livebox-E415,8c:e0:81:61:e4:15,NA,12,0.0127769999999146,presponse,9771.238846,9471239,1951
150,68,-73,6,6,orange,86:e0:81:61:e4:15,NA,14,0.0149829999991198,presponse,9771.241052,9471241,1951
150,68,-71,1,1,Livebox-E658,00:1f:3a:96:4f:7e,NA,2,0.00232800000048883,presponse,9771.260429,9471261,1952
150,68,-66,2,1,planchearepasser,14:0c:76:fd:b5:94,NA,6,0.00661100000070292,presponse,9771.264712,9471265,1952
150,68,-69,1,1,NUMERICABLE-2484,44:94:fc:7d:24:84,NA,10,0.0109370000009221,presponse,9771.269038,9471269,1952
150,68,-66,2,1,FreeWifi,14:0c:76:fd:b5:95,NA,12,0.0127869999996619,presponse,9771.270888,9471271,1952
150,68,-67,2,1,FreeWifi_secure,14:0c:76:fd:b5:96,NA,16,0.0166449999996985,presponse,9771.274746,9471275,1952
150,68,-67,2,1,FreeWifi_secure,14:0c:76:fd:b5:96,NA,18,0.0187820000010106,presponse,9771.276883,9471277,1952
150,68,-83,1,1,GoldenElephant,b0:79:94:cb:20:2c,NA,21,0.0218359999998938,presponse,9771.279937,9471280,1952
150,68,-81,1,1,NUMERICABLE-63C5,9c:d3:6d:a4:63:c9,NA,29,0.0298000000002503,presponse,9771.287901,9471288,1952
150,68,-74,11,11,freebox_FPCOIS,5a:6c:16:f8:80:58,NA,5,0.00498499999957858,presponse,9771.305166,9471306,1953
150,68,-64,11,11,freebox_CG,7a:a4:42:a7:92:34,NA,7,0.00786200000038662,presponse,9771.308043,9471308,1953
150,68,-63,11,11,FreeWifi,7a:a4:42:a7:92:36,NA,14,0.0143829999997251,presponse,9771.314564,9471315,1953
150,68,-70,11,11,freebox_FACARD,86:7d:ce:49:9a:6c,NA,19,0.0196969999997236,presponse,9771.319878,9471320,1953
150,68,-79,11,11,FreeWifi,5a:6c:16:f8:80:5a,NA,26,0.0261439999994764,presponse,9771.326325,9471327,1953
150,68,-63,11,11,FreeWifi_secure,7a:a4:42:a7:92:37,NA,28,0.0287740000003396,presponse,9771.328955,9471329,1953
150,68,-77,11,10,SFR WiFi FON,82:7e:cb:6f:53:f5,NA,16,0.0162380000001576,presponse,9771.347333,9471348,1954
150,68,-67,1,3,NUMERICABLE-2484,44:94:fc:7d:24:84,NA,3,0.00315500000033353,presponse,9771.3613,9471362,1956
150,68,-64,2,3,planchearepasser,14:0c:76:fd:b5:94,NA,6,0.0068329999994603,presponse,9771.364978,9471365,1956
150,68,-65,2,3,planchearepasser,14:0c:76:fd:b5:94,NA,9,0.00899299999946379,presponse,9771.367138,9471368,1956
150,68,-67,2,3,FreeWifi,14:0c:76:fd:b5:95,NA,10,0.0107520000001387,presponse,9771.368897,9471369,1956
150,68,-67,2,3,FreeWifi_secure,14:0c:76:fd:b5:96,NA,12,0.0128009999989445,presponse,9771.370946,9471371,1956
150,68,-76,1,3,Livebox-E658,00:1f:3a:96:4f:7e,NA,17,0.0171229999996285,presponse,9771.375268,9471376,1956
150,68,-68,1,1,Livebox-E658,00:1f:3a:96:4f:7e,NA,7,0.00762200000099256,presponse,9771.401823,9471402,1958
150,68,-71,1,1,NUMERICABLE-2484,44:94:fc:7d:24:84,NA,22,0.0228180000012799,presponse,9771.417019,9471417,1958
150,69,-75,6,6,Livebox-88c5,d0:ae:ec:2b:7a:56,NA,8,0.00815200000033656,presponse,9821.550212,9521551,1783
150,69,-77,6,6,Livebox-8bc1,00:19:70:82:94:83,NA,11,0.0118270000002667,presponse,9821.553887,9521554,1783
150,69,-79,6,6,orange,0a:19:70:82:94:83,NA,17,0.0176590000010037,presponse,9821.559719,9521560,1783
150,69,-81,6,6,Livebox-3382,5c:33:8e:49:6e:8b,NA,27,0.0272880000011355,presponse,9821.569348,9521570,1783
150,69,-68,1,1,HP-Print-65-Officejet Pro 8600,84:34:97:ae:48:65,NA,4,0.00432200000068406,presponse,9821.577433,9521578,1784
150,69,-75,11,11,Roswell,8a:8b:c5:d4:a6:78,NA,3,0.00345000000015716,presponse,9821.607544,9521608,1785
150,69,-75,11,11,FreeWifi,8a:8b:c5:d4:a6:7a,NA,5,0.00580400000035297,presponse,9821.609898,9521610,1785
150,69,-76,11,11,FreeWifi_secure,8a:8b:c5:d4:a6:7b,NA,8,0.00847599999906379,presponse,9821.61257,9521613,1785
150,70,-78,6,6,DartyBox_7749,c0:3f:0e:c7:c6:41,NA,2,0.00265699999908975,presponse,9875.197746,9575198,2287
150,70,-78,6,6,Livebox-bcc5,5c:33:8e:8d:21:77,NA,10,0.0107579999985319,presponse,9875.205847,9575206,2287
150,70,-80,6,6,Apple Network 67e591,b8:8d:12:67:e5:91,NA,13,0.0132299999986571,presponse,9875.208319,9575209,2287
150,70,-85,6,6,SFR WiFi FON,92:a1:d7:84:4a:25,NA,19,0.0199219999994966,presponse,9875.215011,9575215,2287
150,70,-81,11,11,NEUF_0634,00:17:33:95:06:38,NA,8,0.00862000000051921,presponse,9875.255722,9575256,2289
150,70,-82,11,11,NUMERICABLE-40DD,00:1a:2b:3b:ba:96,NA,11,0.0115510000014183,presponse,9875.258653,9575259,2289
150,70,-81,11,11,SFR WiFi Mobile,ba:17:33:95:06:3b,NA,19,0.0193319999998494,presponse,9875.266434,9575267,2289
150,70,-82,11,11,SFR WiFi FON,ba:17:33:95:06:39,NA,23,0.0237699999997858,presponse,9875.270872,9575271,2289
200,1,-74,11,11,LOTUS,42:01:40:59:9f:3c,NA,7,0.00700299999971321,presponse,4595.110084,4295111,2786
200,1,-71,11,11,FreeWifi,42:01:40:59:9f:3f,NA,13,0.0137770000001183,presponse,4595.116858,4295117,2786
200,1,-75,11,11,Livebox-AF72,7c:03:d8:81:af:72,NA,31,0.0313919999998689,presponse,4595.134473,4295135,2786
200,1,-74,9,9,Freebox-44BE28,00:07:cb:02:38:9c,NA,3,0.00298899999961577,presponse,4595.140093,4295141,2787
200,1,-70,9,9,FreeWifi,00:07:cb:02:38:9d,NA,6,0.00648099999943952,presponse,4595.143585,4295144,2787
200,1,-75,9,9,FreeWifi_secure,00:07:cb:02:38:9e,NA,8,0.00844599999982165,presponse,4595.14555,4295146,2787
200,1,-81,11,10,freebox_isa_romu,16:4f:f7:ca:18:84,NA,3,0.00339700000040466,presponse,4595.173495,4295174,2788
200,1,-81,3,3,Freebox-60DFFF,14:0c:76:f1:6d:b4,NA,3,0.00299599999925704,presponse,4595.204177,4295205,2789
200,1,-80,3,3,Freebox-60DFFF,14:0c:76:f1:6d:b4,NA,5,0.0050279999995837,presponse,4595.206209,4295207,2789
200,1,-78,8,8,Freebox-667C32,14:0c:76:ff:8c:3c,NA,4,0.00409700000000157,presponse,4595.229175,4295230,2790
200,1,-77,8,8,FreeWifi,14:0c:76:ff:8c:3d,NA,7,0.0069919999996273,presponse,4595.23207,4295233,2790
200,1,-75,8,8,FreeWifi_secure,14:0c:76:ff:8c:3e,NA,9,0.00904499999978725,presponse,4595.234123,4295235,2790
200,1,-79,8,8,FreeWifi_secure,14:0c:76:ff:8c:3e,NA,11,0.0113089999995282,presponse,4595.236387,4295237,2790
200,1,-73,6,5,Bbox-F6C5E5,00:19:70:78:83:26,NA,2,0.00235599999996339,presponse,4595.25245,4295253,2792
200,1,-82,-2,2,,c2:17:33:1b:9e:87,NA,4,0.00425100000029488,presponse,4595.276474,4295277,2794
200,1,-81,-2,1,,00:17:33:1b:9e:84,NA,9,0.00978800000029878,presponse,4595.282011,4295282,2794
200,1,-81,-2,1,,c2:17:33:1b:9e:85,NA,15,0.0157079999999041,presponse,4595.287931,4295288,2794
200,2,-76,6,6,Bbox-F6C5E5,00:19:70:78:83:26,NA,3,0.00383899999997084,presponse,4640.107065,4340107,2674
200,2,-74,6,6,SFR_F738,30:7e:cb:ae:f7:3c,NA,7,0.00748199999998178,presponse,4640.110708,4340111,2674
200,2,-76,6,6,SFR WiFi FON,62:7e:cb:ae:f7:3d,NA,9,0.00943499999993946,presponse,4640.112661,4340113,2674
200,2,-75,6,6,SFR WiFi Mobile,62:7e:cb:ae:f7:3f,NA,14,0.0141260000000329,presponse,4640.117352,4340118,2674
200,2,-75,6,6,SFR WiFi Mobile,62:7e:cb:ae:f7:3f,NA,19,0.0192759999999907,presponse,4640.122502,4340123,2674
200,2,-72,1,1,SFR WiFi Mobile,c2:17:33:1b:9e:87,NA,3,0.00266599999940809,presponse,4640.137132,4340138,2675
200,2,-73,1,1,NEUF_9E80,00:17:33:1b:9e:84,NA,6,0.00591699999949924,presponse,4640.140383,4340141,2675
200,2,-72,1,1,SFR WiFi FON,c2:17:33:1b:9e:85,NA,7,0.00738799999999173,presponse,4640.141854,4340142,2675
200,2,-68,11,11,LOTUS,42:01:40:59:9f:3c,NA,3,0.00309500000003027,presponse,4640.169435,4340170,2676
200,2,-67,11,11,FreeWifi,42:01:40:59:9f:3f,NA,8,0.00841900000068563,presponse,4640.174759,4340175,2676
200,2,-76,11,11,Livebox-AF72,7c:03:d8:81:af:72,NA,25,0.0255960000004052,presponse,4640.191936,4340192,2676
200,2,-69,11,10,LOTUS,42:01:40:59:9f:3c,NA,4,0.00421199999982491,presponse,4640.221363,4340222,2678
200,2,-69,11,10,FreeWifi,42:01:40:59:9f:3f,NA,6,0.0065599999998085,presponse,4640.223711,4340224,2678
200,2,-80,11,10,SFR WiFi Mobile,92:25:15:40:b5:9f,NA,15,0.0150620000003983,presponse,4640.232213,4340233,2678
200,2,-77,3,3,Freebox-60DFFF,14:0c:76:f1:6d:b4,NA,3,0.00299799999993411,presponse,4640.247077,4340248,2679
200,2,-78,1,3,NEUF_9E80,00:17:33:1b:9e:84,NA,9,0.00941899999997986,presponse,4640.253498,4340254,2679
200,2,-78,1,3,SFR WiFi FON,c2:17:33:1b:9e:85,NA,10,0.0108639999998559,presponse,4640.254943,4340255,2679
200,2,-76,1,3,SFR WiFi Mobile,c2:17:33:1b:9e:87,NA,17,0.0179680000001099,presponse,4640.262047,4340262,2679
200,2,-77,1,3,SFR WiFi Mobile,c2:17:33:1b:9e:87,NA,23,0.0231359999997949,presponse,4640.267215,4340268,2679
200,2,-76,8,8,FreeWifi,14:0c:76:ff:8c:3d,NA,2,0.00279799999952957,presponse,4640.272948,4340273,2680
200,2,-76,8,8,Freebox-667C32,14:0c:76:ff:8c:3c,NA,4,0.00489999999990687,presponse,4640.27505,4340275,2680
200,2,-66,5,5,tntbus,00:15:6d:63:03:a4,NA,2,0.0027460000001156,presponse,4640.298947,4340299,2682
200,2,-73,1,1,SFR WiFi FON,c2:17:33:1b:9e:85,NA,7,0.00696400000015274,presponse,4640.325112,4340326,2684
200,2,-67,1,1,SFR WiFi Mobile,c2:17:33:1b:9e:87,NA,10,0.0104329999994661,presponse,4640.328581,4340329,2684
200,3,-71,6,6,Livebox-6ece,5c:33:8e:e8:7a:8d,NA,16,0.0166140000001178,presponse,4679.177706,4379178,2817
200,3,-75,1,1,SFR_F240,30:7e:cb:49:f2:44,NA,6,0.00600000000031287,presponse,4679.186144,4379187,2818
200,3,-78,1,1,SFR WiFi FON,a2:7e:cb:49:f2:45,NA,16,0.015929000000142,presponse,4679.196073,4379197,2818
200,3,-76,1,1,SFR WiFi Mobile,a2:7e:cb:49:f2:47,NA,28,0.0283019999997123,presponse,4679.208446,4379209,2818
200,3,-61,11,11,NUMERICABLE-D543,00:1a:2b:89:7d:c9,NA,5,0.0053779999998369,presponse,4679.21946,4379220,2819
200,3,-76,11,11,NUMERICABLE-AC5D,00:1a:2b:89:6f:18,NA,15,0.0152349999998478,presponse,4679.229317,4379230,2819
200,3,-71,11,11,Livebox-FA8E,6c:2e:85:b3:fa:8e,NA,19,0.0193019999996977,presponse,4679.233384,4379234,2819
200,3,-73,11,11,SFR_CFC8,30:7e:cb:8d:cf:cc,NA,29,0.0295029999997496,presponse,4679.243585,4379244,2819
200,3,-78,11,10,SFR WiFi FON,7a:25:15:ad:86:6d,NA,16,0.0160160000004907,presponse,4679.282167,4379283,2821
200,3,-73,8,8,Freebox-667C32,14:0c:76:ff:8c:3c,NA,4,0.00480400000014924,presponse,4679.301861,4379302,2823
200,3,-73,8,8,FreeWifi,14:0c:76:ff:8c:3d,NA,6,0.00667500000054133,presponse,4679.303732,4379304,2823
200,3,-74,8,8,FreeWifi_secure,14:0c:76:ff:8c:3e,NA,8,0.00877500000024156,presponse,4679.305832,4379306,2823
200,4,-72,6,6,marie,5c:33:8e:9e:2b:5f,NA,4,0.00462700000025507,presponse,4776.918727,4476919,2509
200,4,-69,6,6,Livebox-31f8,00:19:70:50:d2:c7,NA,8,0.00817600000027596,presponse,4776.922276,4476923,2509
200,4,-68,6,6,orange,06:19:70:50:d2:c7,NA,10,0.0102610000003551,presponse,4776.924361,4476925,2509
200,4,-74,6,6,Livebox-f7c5,00:19:70:95:57:eb,NA,19,0.0194940000001225,presponse,4776.933594,4476934,2509
200,4,-75,6,6,orange,06:19:70:95:57:eb,NA,21,0.0215920000000551,presponse,4776.935692,4476936,2509
200,4,-73,6,6,orange,52:33:8e:9e:2b:5f,NA,26,0.0269379999999728,presponse,4776.941038,4476941,2509
200,4,-76,1,1,SFR WiFi Mobile,ba:25:15:1c:ce:ef,NA,2,0.0028069999998479,presponse,4776.953993,4476954,2510
200,4,-75,1,1,NEUF_CEE8,00:25:15:1c:ce:ec,NA,5,0.00555399999939254,presponse,4776.95674,4476957,2510
200,4,-76,1,1,SFR WiFi FON,ba:25:15:1c:ce:ed,NA,14,0.0140780000001541,presponse,4776.965264,4476966,2510
200,4,-79,1,1,Livebox-50F2,7c:03:d8:ad:50:f2,NA,18,0.0184920000001512,presponse,4776.969678,4476970,2510
200,4,-79,1,1,SFR_0080,24:95:04:77:00:84,NA,25,0.0256359999993947,presponse,4776.976822,4476977,2510
200,4,-77,1,3,NEUF_CEE8,00:25:15:1c:ce:ec,NA,9,0.00931499999933294,presponse,4777.0444,4477045,2514
200,4,-79,1,3,SFR WiFi Mobile,ba:25:15:1c:ce:ef,NA,16,0.0168899999998757,presponse,4777.051975,4477052,2514
200,4,-80,1,3,SFR WiFi FON,ba:25:15:1c:ce:ed,NA,22,0.0228939999997237,presponse,4777.057979,4477058,2514
200,4,-81,8,8,NUMERICABLE-INVITES,02:1f:33:df:ad:9a,NA,2,0.00237599999945814,presponse,4777.062507,4477063,2515
200,4,-67,6,7,Livebox-31f8,00:19:70:50:d2:c7,NA,8,0.00835000000006403,presponse,4777.080403,4477081,2516
200,4,-64,6,5,orange,06:19:70:50:d2:c7,NA,5,0.00502800000049319,presponse,4777.088203,4477089,2517
200,4,-74,1,1,SFR WiFi Mobile,ba:25:15:1c:ce:ef,NA,8,0.00848400000086258,presponse,4777.113578,4477114,2519
200,4,-78,1,1,NEUF_CEE8,00:25:15:1c:ce:ec,NA,14,0.0140200000005279,presponse,4777.119114,4477120,2519
200,5,-70,6,6,Bbox-8AC872,5c:33:8e:eb:fc:67,NA,4,0.00481399999989662,presponse,4816.548919,4516549,2861
200,5,-76,6,6,Livebox-f374,00:19:70:89:1a:b1,NA,9,0.00968900000043504,presponse,4816.553794,4516554,2861
200,5,-60,6,6,Livebox-931A,2c:39:96:24:93:1a,NA,13,0.0137670000003709,presponse,4816.557872,4516558,2861
200,5,-75,6,6,Livebox-a952,5c:33:8e:fe:65:67,NA,17,0.0176510000001144,presponse,4816.561756,4516562,2861
200,5,-72,1,1,SFR_4F78,24:95:04:7e:4f:7c,NA,4,0.00403999999980442,presponse,4816.580123,4516581,2862
200,5,-81,1,1,NEUF_CEE8,00:25:15:1c:ce:ec,NA,10,0.0104270000001634,presponse,4816.58651,4516587,2862
200,5,-82,1,1,Livebox-3458,4c:09:b4:15:34:58,NA,15,0.0151420000001963,presponse,4816.591225,4516592,2862
200,5,-66,11,11,NUMERICABLE-30E5,00:1a:2b:49:b0:9c,NA,2,0.00238999999965017,presponse,4816.610545,4516611,2863
200,5,-69,11,11,SFR WiFi Mobile,a2:a1:d7:26:12:47,NA,6,0.00611699999990378,presponse,4816.614272,4516615,2863
200,5,-71,11,11,NEUF_1240,e0:a1:d7:26:12:44,NA,8,0.00888899999972637,presponse,4816.617044,4516617,2863
200,5,-72,11,11,SFR WiFi FON,a2:a1:d7:26:12:45,NA,12,0.0126580000005561,presponse,4816.620813,4516621,2863
200,5,-69,11,11,Livebox-C553,f8:df:a8:d2:c5:53,NA,16,0.0163250000005064,presponse,4816.62448,4516625,2863
200,5,-72,11,11,NEUF_EA28,e0:a1:d7:50:ea:2c,NA,19,0.019706000000042,presponse,4816.627861,4516628,2863
200,5,-73,11,11,SFR WiFi FON,d2:a1:d7:50:ea:2d,NA,21,0.021045000000413,presponse,4816.6292,4516630,2863
200,5,-73,11,11,SFR WiFi Mobile,d2:a1:d7:50:ea:2f,NA,22,0.0227320000003601,presponse,4816.630887,4516631,2863
200,5,-76,11,11,NUMERICABLE-8280,00:1a:2b:98:e8:15,NA,27,0.0272409999997762,presponse,4816.635396,4516636,2863
200,5,-72,11,9,SFR WiFi FON,a2:a1:d7:26:12:45,NA,16,0.016287000000375,presponse,4816.657433,4516658,2864
200,5,-69,11,10,SFR WiFi Mobile,d2:a1:d7:50:ea:2f,NA,4,0.00452099999984057,presponse,4816.665658,4516666,2865
200,5,-72,11,10,NEUF_1240,e0:a1:d7:26:12:44,NA,8,0.00845399999980145,presponse,4816.669591,4516670,2865
200,5,-71,6,7,Bbox-8AC872,5c:33:8e:eb:fc:67,NA,3,0.00327899999956571,presponse,4816.716377,4516717,2868
200,5,-72,6,7,Livebox-66CA,6c:2e:85:b4:66:ca,NA,11,0.0116689999995288,presponse,4816.724767,4516725,2868
200,5,-71,6,7,Livebox-66CA,6c:2e:85:b4:66:ca,NA,15,0.0157600000002276,presponse,4816.728858,4516729,2868
200,5,-62,6,4,Livebox-931A,2c:39:96:24:93:1a,NA,8,0.00886300000001938,presponse,4816.751991,4516752,2870
200,5,-72,1,2,SFR_4F78,24:95:04:7e:4f:7c,NA,4,0.00407499999982974,presponse,4816.758181,4516759,2871
200,5,-81,1,1,Livebox-3458,4c:09:b4:15:34:58,NA,15,0.0151719999994384,presponse,4816.769278,4516770,2871
200,6,-76,6,6,NUMERICABLE-C303,00:1a:2b:80:35:82,NA,4,0.00425300000006246,presponse,4855.189338,4555190,2333
200,6,-79,6,6,Livebox-3fc4,00:19:70:9b:44:d9,NA,8,0.00875399999949877,presponse,4855.193839,4555194,2333
200,6,-75,6,6,orange,06:19:70:9b:44:d9,NA,17,0.017718999999488,presponse,4855.202804,4555203,2333
200,6,-75,1,1,WANADOO-59E0,00:14:a4:2e:65:c5,NA,2,0.00229299999955401,presponse,4855.218389,4555219,2334
200,6,-75,1,1,NUMERICABLE-C1CD,24:ec:99:02:2c:9b,NA,12,0.0121140000001105,presponse,4855.22821,4555229,2334
200,6,-74,1,1,SFR_7308,30:7e:cb:67:73:0c,NA,27,0.0275350000001708,presponse,4855.243631,4555244,2334
200,6,-75,1,1,SFR WiFi FON,c2:7e:cb:67:73:0d,NA,29,0.02948699999979,presponse,4855.245583,4555246,2334
200,6,-77,11,11,Freebox-613126,f4:ca:e5:85:0b:30,NA,5,0.00531799999953364,presponse,4855.253422,4555254,2335
200,6,-78,11,11,NUMERICABLE-30E5,00:1a:2b:49:b0:9c,NA,22,0.0225409999993644,presponse,4855.270645,4555271,2335
200,6,-78,6,7,NUMERICABLE-C303,00:1a:2b:80:35:82,NA,14,0.0140570000003208,presponse,4855.347154,4555348,2339
200,6,-78,6,7,NUMERICABLE-C303,00:1a:2b:80:35:82,NA,4,0.00400300000001153,presponse,4855.352102,4555353,2340
200,6,-74,6,5,NUMERICABLE-C303,00:1a:2b:80:35:82,NA,6,0.0068730000002688,presponse,4855.370955,4555371,2341
200,6,-80,-2,1,,3c:81:d8:d8:ce:dc,NA,13,0.0133569999998144,presponse,4855.396455,4555397,2343
200,6,-80,1,1,WANADOO-59E0,00:14:a4:2e:65:c5,NA,16,0.0166399999998248,presponse,4855.399738,4555400,2343
200,6,-79,-2,1,,1e:81:d8:d8:ce:dc,NA,20,0.0201630000001387,presponse,4855.403261,4555404,2343
200,7,-67,6,6,Livebox-b0be,5c:33:8e:53:0b:ff,NA,8,0.00846199999978126,presponse,4894.490553,4594491,2344
200,7,-73,6,6,Livebox-3fc4,00:19:70:9b:44:d9,NA,12,0.012550999999803,presponse,4894.494642,4594495,2344
200,7,-72,6,6,orange,06:19:70:9b:44:d9,NA,20,0.0200990000003003,presponse,4894.50219,4594503,2344
200,7,-77,6,6,Livebox-2856,d0:ae:ec:2b:64:af,NA,28,0.0280650000004243,presponse,4894.510156,4594511,2344
200,7,-79,1,1,SFR_9BB0,30:7e:cb:a0:9b:b4,NA,4,0.00405899999987014,presponse,4894.521238,4594522,2345
200,7,-78,1,1,SFR WiFi FON,62:7e:cb:a0:9b:b5,NA,8,0.00819699999919976,presponse,4894.525376,4594526,2345
200,7,-72,1,1,NUMERICABLE-C1CD,24:ec:99:02:2c:9b,NA,12,0.011967999999797,presponse,4894.529147,4594530,2345
200,7,-80,1,1,SFR WiFi Mobile,62:7e:cb:a0:9b:b7,NA,15,0.0151589999995849,presponse,4894.532338,4594533,2345
200,7,-80,1,1,willow,1a:77:3f:d6:3f:b8,NA,16,0.0166139999992083,presponse,4894.533793,4594534,2345
200,7,-81,1,1,willow,1a:77:3f:d6:3f:b8,NA,18,0.0185109999993074,presponse,4894.53569,4594536,2345
